file,kegg,acession,kingdom,phylum,class,order,family,genus
spsy_CP014616,spsy,CP014616,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
spt_CP000026,spt,CP000026,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella
spun_CP017248,spun,CP017248,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
spv_CP000936,spv,CP000936,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spw_CP001033,spw,CP001033,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spx_CP001015,spx,CP001015,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spy_NC_002737,spy,NC_002737,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spya_CP003901,spya,CP003901,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spyh_CP006366,spyh,CP006366,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spym_AP012491,spym,AP012491,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spyo_CP007024,spyo,CP007024,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
spz_CP000017,spz,CP000017,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sra_CP002775,sra,CP002775,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
srb_CP006913,srb,CP006913,Bacteria,,,,,
src_CP006567,src,CP006567,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
srd_CP010429,srd,CP010429,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma
srg_CP011268,srg,CP011268,Bacteria,,,,,
srh_CP016294,srh,CP016294,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
sri_AP012292,sri,AP012292,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas
srl_CP006250,srl,CP006250,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
srm_FP565814,srm,FP565814,Bacteria,Bacteroidetes,,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Salinibacter
srn_CP017316,srn,CP017316,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
sro_CP001814,sro,CP001814,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium
srp_CP002651,srp,CP002651,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
srr_CP002773,srr,CP002773,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
srs_CP002774,srs,CP002774,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
srt_CP001958,srt,CP001958,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus
sru_NC_007677,sru,NC_007677,Bacteria,Bacteroidetes,,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Salinibacter
srub_CP026309,srub,CP026309,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Salinigranum
srw_LN997842,srw,LN997842,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
sry_CP006566,sry,CP006566,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
srz_CP014474,srz,CP014474,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
ssa_NC_009009,ssa,NC_009009,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssab_CP006934,ssab,CP006934,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma
ssah_CP013216,ssah,CP013216,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssal_CP005963,ssal,CP005963,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter
ssan_CP006644,ssan,CP006644,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
ssb_NC_012926,ssb,NC_012926,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssch_CP009470,ssch,CP009470,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sscu_CP022046,sscu,CP022046,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sscz_CP010309,sscz,CP010309,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
ssd_CP002439,ssd,CP002439,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
ssdc_CP003468,ssdc,CP003468,Bacteria,Proteobacteria,Betaproteobacteria,,,Candidatus Profftella
sse_CP000821,sse,CP000821,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
ssf_CP002570,ssf,CP002570,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssg_CP002637,ssg,CP002637,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas
ssi_AM946016,ssi,AM946016,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssia_CP015588,ssia,CP015588,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
ssif_CP014016,ssif,CP014016,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
ssil_CP014609,ssil,CP014609,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus
ssk_CP002644,ssk,CP002644,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssm_CP002116,ssm,CP002116,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta
ssn_CP000038,ssn,CP000038,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella
sso_AE006641,sso,AE006641,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Saccharolobus
ssoa_CP011057,ssoa,CP011057,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Saccharolobus
ssob_CP029491,ssob,CP029491,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssof_CP011056,ssof,CP011056,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Saccharolobus
ssol_CP011055,ssol,CP011055,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Saccharolobus
ssp_AP008934,ssp,AP008934,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
ssq_CP002641,ssq,CP002641,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssr_FR873481,ssr,FR873481,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sss_FM252031,sss,FM252031,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sst_CP002633,sst,CP002633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssu_CP000407,ssu,CP000407,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssui_CP006246,ssui,CP006246,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssus_CP003922,ssus,CP003922,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssut_CP003993,ssut,CP003993,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssuy_CP006645,ssuy,CP006645,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssv_CP000408,ssv,CP000408,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssw_CP000837,ssw,CP000837,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ssx_CP002993,ssx,CP002993,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
ssy_AP012222,ssy,AP012222,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
ssyr_CP005078,ssyr,CP005078,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma
ssz_CP002295,ssz,CP002295,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
sta_CP001698,sta,CP001698,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta
stai_CP005074,stai,CP005074,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma
stan_AP017375,stan,AP017375,Bacteria,Cyanobacteria,,Pleurocapsales,Dermocarpellaceae,Stanieria
stax_CP009571,stax,CP009571,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
stb_AP012054,stb,AP012054,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stc_CP000024,stc,CP000024,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
std_CP002925,std,CP002925,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ste_CP000419,ste,CP000419,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stea_CP025689,stea,CP025689,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus
stek_CP014274,stek,CP014274,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
stem_CP023271,stem,CP023271,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
sten_CP021768,sten,CP021768,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
ster_CP013342,ster,CP013342,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
stf_CP002888,stf,CP002888,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stg_CP003116,stg,CP003116,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sth_AP006840,sth,AP006840,Bacteria,Firmicutes,Clostridia,Clostridiales,Symbiobacteriaceae,Symbiobacterium
sthe_CP006819,sthe,CP006819,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sths_CP013939,sths,CP013939,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sti_CP001823,sti,CP001823,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter
stj_FR873482,stj,FR873482,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stk_CP002471,stk,CP002471,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stl_CP000023,stl,CP000023,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stm_NC_003197,stm,NC_003197,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella
stn_CP002340,stn,CP002340,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sto_BA000023,sto,BA000023,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfurisphaera
stp_CP000667,stp,CP000667,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
stq_CP002903,stq,CP002903,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta
str_CP001739,str,CP001739,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sebaldella
stra_CP013651,stra,CP013651,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
strc_CP011492,strc,CP011492,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
strd_CP009754,strd,CP009754,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
stre_CP003987,stre,CP003987,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
strf_CP013142,strf,CP013142,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
stri_CP031264,stri,CP031264,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus
strm_CP011664,strm,CP011664,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
strn_AP017652,strn,AP017652,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stro_CP019779,stro,CP019779,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
strp_CP003990,strp,CP003990,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
strs_CP009913,strs,CP009913,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
strt_CP015849,strt,CP015849,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
stsi_CP015098,stsi,CP015098,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
stt_AE014613,stt,AE014613,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella
stu_FR875178,stu,FR875178,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stur_CP012328,stur,CP012328,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma
stv_CP007628,stv,CP007628,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stw_CP003499,stw,CP003499,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
stx_CP003121,stx,CP003121,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sty_NC_003198,sty,NC_003198,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella
stz_CP003068,stz,CP003068,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sua_CP002205,sua,CP002205,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas
suam_CP018076,suam,CP018076,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter
sub_AM946015,sub,AM946015,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
suc_FR714927,suc,FR714927,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sud_CP003045,sud,CP003045,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sue_CP001996,sue,CP001996,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suf_FR821779,suf,FR821779,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sug_AM990992,sug,AM990992,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suh_FR821777,suh,FR821777,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sui_CP002465,sui,CP002465,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
suj_CP002114,suj,CP002114,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suk_CP002120,suk,CP002120,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sul_CP001080,sul,CP001080,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium
sula_CP017006,sula,CP017006,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus
suld_CP020694,suld,CP020694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter
sulf_CP021138,sulf,CP021138,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sulfuriferula
suli_CP025815,suli,CP025815,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter
sulj_CP023275,sulj,CP023275,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum
sulr_CP003920,sulr,CP003920,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum
suls_CP021416,suls,CP021416,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum
sulz_CP025804,sulz,CP025804,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter
sum_CP002163,sum,CP002163,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,,Candidatus Sulcia
sun_AP009179,sun,AP009179,Bacteria,Proteobacteria,Epsilonproteobacteria,,,Sulfurovum
suo_CP002640,suo,CP002640,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
sup_CP003736,sup,CP003736,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
suq_CP002110,suq,CP002110,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sur_CP002271,sur,CP002271,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Stigmatella
sure_CP015348,sure,CP015348,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
sus_CP000473,sus,CP000473,Bacteria,Acidobacteria,Acidobacteriia,Bryobacterales,Solibacteraceae,Candidatus Solibacter
sut_CP002643,sut,CP002643,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sutt_AP018786,sutt,AP018786,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
suu_CP003166,suu,CP003166,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suv_CP003033,suv,CP003033,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suw_FN433596,suw,FN433596,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sux_HE681097,sux,HE681097,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suy_CP001844,suy,CP001844,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
suz_CP003194,suz,CP003194,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sva_AP014936,sva,AP014936,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
sve_FR845719,sve,FR845719,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
svi_CP001683,svi,CP001683,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora
svl_CP002994,svl,CP002994,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
svo_AP011177,svo,AP011177,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
svt_CP010407,svt,CP010407,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
svu_CP020570,svu,CP020570,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
swa_CP003668,swa,CP003668,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
swd_CP000961,swd,CP000961,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
swi_CP000699,swi,CP000699,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
swo_CP000448,swo,CP000448,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas
swp_CP000472,swp,CP000472,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
sxi_CP009922,sxi,CP009922,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
sxl_CP008724,sxl,CP008724,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sxo_LN554884,sxo,LN554884,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sxy_CP007208,sxy,CP007208,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
sya_CP023741,sya,CP023741,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
syb_CP010954,syb,CP010954,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
syc_AP008231,syc,AP008231,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syd_CP000110,syd,CP000110,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
sye_CP000097,sye,CP000097,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syf_CP000100,syf,CP000100,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syg_CP000435,syg,CP000435,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syh_CP006882,syh,CP006882,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syi_CP010535,syi,CP010535,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminicola
syj_CP007542,syj,CP007542,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
syn_BA000022,syn,BA000022,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
synd_CP006271,synd,CP006271,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syne_CP003558,syne,CP003558,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
synk_CP006269,synk,CP006269,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
synp_CP003594,synp,CP003594,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
synr_CP006270,synr,CP006270,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
synw_LN847356,synw,LN847356,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syo_CP028094,syo,CP028094,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
syp_CP000951,syp,CP000951,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syq_AP012278,syq,AP012278,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
syr_CT978603,syr,CT978603,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
sys_AP012277,sys,AP012277,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
syt_AP012276,syt,AP012276,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis
syu_CP006471,syu,CP006471,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syv_CP013998,syv,CP013998,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syw_BX548020,syw,BX548020,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
syx_CT971583,syx,CT971583,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus
